tce,keep,onEB,onCum,onOther
010015516-01,False,True,False,False
010015516-02,False,True,False,False
010015516-03,False,True,False,False
010015516-04,False,True,False,False
010015516-05,False,True,False,False
010015516-06,False,True,False,False
010015516-07,False,True,False,False
010015567-01,True,False,False,False
010015937-01,False,False,True,False
010016874-01,False,False,True,False
010016874-02,False,False,True,False
010016874-03,False,False,True,False
010016874-04,False,False,True,False
010017422-01,True,False,False,False
010018963-01,True,False,False,False
010019065-01,False,False,True,False
010019643-01,False,False,True,False
010019643-02,False,False,True,False
010019643-03,False,False,True,False
010019643-04,False,False,True,False
010019643-05,False,False,True,False
010019643-06,False,False,True,False
010019643-07,False,False,True,False
010019708-01,False,False,True,False
010019708-02,False,False,True,False
010019763-01,False,True,True,False
010020423-01,False,True,True,False
010020423-02,False,True,True,False
010020423-03,False,True,True,False
010022908-01,False,False,True,False
010023062-01,True,False,False,False
010023262-01,True,False,False,False
010024051-01,False,False,True,False
010024051-02,False,False,True,False
010024862-01,True,False,False,False
010026136-01,False,True,True,False
010026457-01,False,True,True,False
010026457-02,False,True,True,False
010026457-03,False,True,True,False
010026458-01,False,False,True,False
010026458-02,False,False,True,False
010026458-03,False,False,True,False
010026458-04,False,False,True,False
010027323-01,False,False,True,False
010027323-02,False,False,True,False
010027959-01,True,False,False,False
010028045-01,True,False,False,False
010028352-01,False,True,True,False
010028352-02,False,True,True,False
010028535-01,False,False,True,False
010028535-02,False,False,True,False
010028792-01,False,False,True,False
010028792-02,False,False,True,False
010028792-03,False,False,True,False
010028792-04,False,False,True,False
010028792-05,False,False,True,False
010029833-01,True,False,False,False
010030778-01,False,True,True,False
010030778-02,False,True,True,False
010030778-03,False,True,True,False
010030778-04,False,True,True,False
010030778-05,False,True,True,False
010030778-06,False,True,True,False
010030778-07,False,True,True,False
010031295-01,True,False,False,False
010031409-01,False,True,True,False
010031409-02,False,True,True,False
010031634-01,True,False,False,False
010031634-02,True,False,False,False
010031634-03,True,False,False,False
010031634-04,True,False,False,False
010031634-05,True,False,False,False
010031634-06,True,False,False,False
010031634-07,True,False,False,False
010031634-08,True,False,False,False
010031634-09,True,False,False,False
010031634-10,True,False,False,False
010031707-01,False,False,True,False
010031707-02,False,False,True,False
010031707-03,False,False,True,False
010031707-04,False,False,True,False
010031707-05,False,False,True,False
010031808-01,False,True,True,False
010031885-01,False,False,True,False
010031885-02,False,False,True,False
010031907-01,False,False,True,False
010031907-02,False,False,True,False
010031907-03,False,False,True,False
010032819-01,True,False,False,False
010033279-01,False,True,True,False
010033279-02,False,True,True,False
010033279-03,False,True,True,False
010033959-01,True,False,False,False
010033959-02,True,False,False,False
010033959-03,True,False,False,False
010033959-04,True,False,False,False
010035155-01,True,False,False,False
010035155-02,True,False,False,False
010035155-03,True,False,False,False
010035772-01,True,False,False,False
010035772-02,True,False,False,False
010054414-01,True,False,False,False
010055126-01,False,False,True,False
010055196-01,True,False,False,False
010056297-01,True,False,False,False
010056297-02,True,False,False,False
010056297-03,True,False,False,False
010056425-01,True,False,False,False
010056593-01,True,False,False,False
010056595-01,True,False,False,False
010056727-01,True,False,False,False
010056831-01,True,False,False,False
010057620-01,True,False,False,False
010058376-01,True,False,False,False
010059338-01,True,False,False,False
010059645-01,False,False,True,False
010062556-01,True,False,False,False
010062987-01,True,False,False,False
010063044-01,False,True,True,False
010063468-01,True,False,False,False
010063802-01,False,False,True,False
010063802-02,False,False,True,False
010063802-03,False,False,True,False
010063802-04,False,False,True,False
010063802-05,False,False,True,False
010063852-01,True,False,False,False
010064019-01,True,False,False,False
010065244-01,True,False,False,False
010065700-01,True,False,False,False
010065745-01,True,False,False,False
010065745-02,True,False,False,False
010065745-03,True,False,False,False
010065745-04,True,False,False,False
010065745-05,True,False,False,False
010067340-01,True,False,False,False
010067340-02,True,False,False,False
010067340-03,True,False,False,False
010067340-04,True,False,False,False
010068024-01,False,False,True,False
010068030-01,False,True,True,False
010068383-01,False,True,True,False
010068383-02,False,True,True,False
010068482-01,True,False,False,False
010068482-02,True,False,False,False
010068797-01,True,False,False,False
010068919-01,False,True,True,False
010068919-02,False,True,True,False
010068919-03,False,True,True,False
010070247-01,True,False,False,False
010070247-02,True,False,False,False
010070247-03,True,False,False,False
010070247-04,True,False,False,False
010070247-05,True,False,False,False
010070247-06,True,False,False,False
010070247-07,True,False,False,False
010070468-01,False,False,True,False
010071383-01,True,False,False,False
010071383-02,True,False,False,False
010071383-03,True,False,False,False
010071383-04,True,False,False,False
010071383-05,True,False,False,False
010073406-01,True,False,False,False
010073540-01,True,False,False,False
010073642-01,True,False,False,False
010073654-01,True,False,False,False
010073672-01,False,False,True,False
010073770-01,True,False,False,False
010073770-02,True,False,False,False
010074067-01,True,False,False,False
010074466-01,False,False,True,False
010074538-01,True,False,False,False
010074700-01,False,True,True,False
010074700-02,False,True,True,False
010074700-03,False,True,True,False
010074927-01,True,False,False,False
010075155-01,True,False,False,False
010075468-01,True,False,False,False
010075468-02,True,False,False,False
010079481-01,True,False,False,False
010079596-01,True,False,False,False
010080792-01,True,False,False,False
010080792-02,True,False,False,False
010080792-03,True,False,False,False
010081040-01,True,False,False,False
010081514-01,True,False,False,False
010081748-01,True,False,False,False
010081993-01,True,False,False,False
010081993-02,True,False,False,False
010083510-01,True,False,False,False
010083623-01,False,True,True,False
010083623-02,False,True,True,False
010087130-01,True,False,False,False
010087717-01,True,False,False,False
010088442-01,True,False,False,False
010089468-01,True,False,False,False
010089911-01,False,False,True,False
010090123-01,True,False,False,False
010090151-01,False,False,False,False
010090219-01,False,False,True,False
010090219-02,False,False,True,False
010090257-01,False,False,True,False
010090257-02,False,False,True,False
010090722-01,True,False,False,False
010091110-01,False,True,True,False
010091110-02,False,True,True,False
010091110-03,False,True,True,False
010091257-01,False,True,True,False
010091257-02,False,True,True,False
010091703-01,False,True,False,False
010091792-01,True,False,False,False
010091829-01,True,False,False,False
010091829-02,True,False,False,False
010091829-03,True,False,False,False
010091829-04,True,False,False,False
010091829-05,True,False,False,False
010091829-06,True,False,False,False
010091829-07,True,False,False,False
010092237-01,True,False,False,False
010092312-01,False,False,True,False
010092312-02,False,False,True,False
010092312-03,False,False,True,False
010092312-04,False,False,True,False
010092312-05,False,False,True,False
010094670-01,False,False,True,False
010094911-01,True,False,False,False
010094911-02,True,False,False,False
010095469-01,False,True,False,False
010095495-01,True,False,False,False
010095512-01,False,True,True,False
010095512-02,False,True,True,False
010096019-01,False,True,False,False
010096019-02,False,True,False,False
010096019-03,False,True,False,False
010096019-04,False,True,False,False
010096641-01,True,False,False,False
010096641-02,True,False,False,False
010096641-03,True,False,False,False
010096641-04,True,False,False,False
010096641-05,True,False,False,False
010096641-06,True,False,False,False
010096641-07,True,False,False,False
010096641-08,True,False,False,False
010096641-09,True,False,False,False
010096653-01,True,False,False,False
010096653-02,True,False,False,False
010096977-01,True,False,False,False
010096977-02,True,False,False,False
010096977-03,True,False,False,False
010098322-01,True,False,False,False
010098322-02,True,False,False,False
010098322-03,True,False,False,False
010098322-04,True,False,False,False
010098804-01,True,False,False,False
010098952-01,True,False,False,False
010118157-01,True,False,False,False
010120296-01,True,False,False,False
010120296-02,True,False,False,False
010120296-03,True,False,False,False
010120296-04,True,False,False,False
