tce,keep,onEB,onCum,onOther
008180020-02,False,True,True,False
008180062-01,True,False,False,False
008180062-02,True,False,False,False
008180062-03,True,False,False,False
008180062-04,True,False,False,False
008180062-05,True,False,False,False
008180062-06,True,False,False,False
008180063-01,False,False,True,False
008181016-01,False,False,True,False
008181016-02,False,False,True,False
008181016-03,False,False,True,False
008181646-01,True,False,False,False
008181799-01,True,False,False,False
008181816-01,True,False,False,False
008181880-01,True,False,False,False
008181880-02,True,False,False,False
008182427-01,True,False,False,False
008182857-01,True,False,False,False
008183404-01,True,False,False,False
008183404-02,True,False,False,False
008183622-02,True,False,False,False
008183622-03,True,False,False,False
008183622-04,True,False,False,False
008183622-05,True,False,False,False
008183622-06,True,False,False,False
008183622-08,True,False,False,False
008187809-01,True,False,False,False
008187917-01,True,False,False,False
008188157-01,True,False,False,False
008188157-02,True,False,False,False
008188157-03,True,False,False,False
008189641-01,True,False,False,False
008189641-02,True,False,False,False
008190354-01,False,False,True,False
008190627-01,True,False,False,False
008190872-01,True,False,False,False
008190872-02,True,False,False,False
008191589-01,True,False,False,False
008191602-01,True,False,False,False
008191602-02,True,False,False,False
008191602-03,True,False,False,False
008191611-01,True,False,False,False
008191611-02,True,False,False,False
008192427-01,True,False,False,False
008192427-02,True,False,False,False
008193315-01,False,True,True,False
008193315-02,False,True,True,False
008193315-03,False,True,True,False
008193441-01,True,False,False,False
008193712-01,True,False,False,False
008193712-02,True,False,False,False
008193712-03,True,False,False,False
008193712-04,True,False,False,False
008193712-05,True,False,False,False
008195877-01,False,True,True,False
008195877-02,False,True,True,False
008196180-01,False,True,True,False
008196180-02,False,True,True,False
008196381-01,True,False,False,False
008196840-01,True,False,False,False
008196840-02,True,False,False,False
008196840-03,True,False,False,False
008196903-01,True,False,False,False
008196903-02,True,False,False,False
008196903-03,True,False,False,False
008196911-01,True,False,False,False
008197355-01,True,False,False,False
008197355-02,True,False,False,False
008197355-03,True,False,False,False
008197355-04,True,False,False,False
008197355-05,True,False,False,False
008197355-07,True,False,False,False
008197355-08,True,False,False,False
008197368-01,False,True,False,False
008197406-01,False,False,True,False
008197406-02,False,False,True,False
008197406-03,False,False,True,False
008197544-01,True,False,False,False
008197544-02,True,False,False,False
008197560-01,False,False,True,False
008197653-01,True,False,False,False
008197761-01,False,True,True,False
008197788-01,True,False,False,False
008197788-02,True,False,False,False
008197788-03,True,False,False,False
008197819-01,True,False,False,False
008198031-01,True,False,False,False
008210721-01,False,True,True,False
008211500-01,True,False,False,False
008211538-01,True,False,False,False
008211824-01,False,True,False,False
008212251-01,True,False,False,False
008212826-01,True,False,False,False
008216910-01,True,False,False,False
008216910-02,True,False,False,False
008216910-04,True,False,False,False
008216910-05,True,False,False,False
008217850-01,True,False,False,False
008218274-01,False,True,True,False
008218274-02,False,True,True,False
008218991-01,True,False,False,False
008219681-01,True,False,False,False
008222156-01,True,False,False,False
008222690-01,True,False,False,False
008222690-02,True,False,False,False
008223328-01,False,True,True,False
008223568-01,True,False,False,False
008223568-02,True,False,False,False
008223568-03,True,False,False,False
008223568-04,True,False,False,False
008223568-05,True,False,False,False
008223568-06,True,False,False,False
008223568-07,True,False,False,False
008223568-08,True,False,False,False
008223568-09,True,False,False,False
008223568-10,True,False,False,False
008223931-01,True,False,False,False
008225712-01,True,False,False,False
008226498-01,True,False,False,False
008227409-01,True,False,False,False
008227922-02,True,False,False,False
008228096-01,True,False,False,False
008228228-01,True,False,False,False
008228292-01,True,False,False,False
008228540-01,True,False,False,False
008228575-01,True,False,False,False
008228581-01,True,False,False,False
008228620-01,True,False,False,False
008228621-01,True,False,False,False
008228631-01,True,False,False,False
008228742-01,True,False,False,False
008228840-01,True,False,False,False
008228887-01,True,False,False,False
008229044-01,True,False,False,False
008229100-01,True,False,False,False
008229116-01,True,False,False,False
008229263-01,True,False,False,False
008229270-02,True,False,False,False
008229283-01,True,False,False,False
008229305-01,True,False,False,False
008229458-01,False,False,True,False
008229794-01,True,False,False,False
008229968-01,True,False,False,False
008230025-02,True,False,False,False
008230025-03,True,False,False,False
008230025-04,True,False,False,False
008230025-05,True,False,False,False
008230025-06,True,False,False,False
008230025-07,True,False,False,False
008230025-08,True,False,False,False
008230809-01,False,True,True,False
008230809-02,False,True,True,False
008230809-03,False,True,True,False
008230926-01,True,False,False,False
008231370-01,True,False,False,False
008231370-02,True,False,False,False
008233072-01,True,False,False,False
008233072-02,True,False,False,False
008233072-03,True,False,False,False
008233797-01,True,False,False,False
008233804-01,True,False,False,False
008233804-02,True,False,False,False
008233804-03,True,False,False,False
008233804-04,True,False,False,False
008234477-02,False,True,True,False
008235390-01,True,False,False,False
008235434-01,True,False,False,False
008235853-01,True,False,False,False
008236479-01,True,False,False,False
008240054-01,True,False,False,False
008240054-02,True,False,False,False
008240109-01,False,True,True,False
008240109-02,False,True,True,False
008240123-01,False,False,True,False
008240123-02,False,False,True,False
008240396-01,True,False,False,False
008240396-02,True,False,False,False
008240396-03,True,False,False,False
008240686-02,True,False,False,False
008240746-01,True,False,False,False
008240797-01,False,False,True,False
008240797-02,False,False,True,False
008240797-03,False,False,True,False
008240797-04,False,False,True,False
008240797-05,False,False,True,False
008240797-06,False,False,True,False
008240840-01,True,False,False,False
008240840-02,True,False,False,False
008240862-01,True,False,False,False
008240872-01,True,False,False,False
008240890-01,True,False,False,False
008240915-01,True,False,False,False
008241038-01,True,False,False,False
008241358-01,True,False,False,False
008241472-01,True,False,False,False
008241497-01,True,False,False,False
008241940-01,True,False,False,False
008242068-01,True,False,False,False
008242181-01,True,False,False,False
008242205-01,True,False,False,False
008242209-01,True,False,False,False
008242265-01,True,False,False,False
008242307-01,True,False,False,False
008242350-01,False,True,True,False
008242434-01,False,False,True,False
008242576-01,True,False,False,False
008242606-01,True,False,False,False
008242606-02,True,False,False,False
008242681-01,False,True,True,False
008242681-02,False,True,True,False
008242681-03,False,True,True,False
008242681-04,False,True,True,False
008242681-05,False,True,True,False
008242706-01,True,False,False,False
008242745-01,True,False,False,False
008242769-01,True,False,False,False
008243016-01,True,False,False,False
008243263-01,False,True,True,False
008243448-01,True,False,False,False
008243701-01,True,False,False,False
008243804-01,True,False,False,False
008243804-02,True,False,False,False
008243804-03,True,False,False,False
008243804-04,True,False,False,False
008243804-05,True,False,False,False
008243804-06,True,False,False,False
008243804-07,True,False,False,False
008244060-01,True,False,False,False
008244060-02,True,False,False,False
008244179-01,True,False,False,False
008244264-01,True,False,False,False
008244755-01,True,False,False,False
008244755-02,True,False,False,False
008244757-01,True,False,False,False
008244757-02,True,False,False,False
008244757-03,True,False,False,False
008244758-01,True,False,False,False
008244758-02,True,False,False,False
008245118-01,True,False,False,False
008245118-02,True,False,False,False
008245118-03,True,False,False,False
008245192-01,True,False,False,False
008245197-01,True,False,False,False
008245197-02,True,False,False,False
008245302-01,True,False,False,False
008245366-01,True,False,False,False
008245390-01,True,False,False,False
008246833-01,True,False,False,False
008246833-02,True,False,False,False
008247116-01,True,False,False,False
008247116-02,True,False,False,False
008247392-01,True,False,False,False
008247543-01,True,False,False,False
008247543-02,True,False,False,False
008247638-01,False,False,True,False
